geneSymbol	ensemblGeneId	trLength
Gm28188	ENSMUSG00000100349	236
Gm28189	ENSMUSG00000101453	571
Gm28190	ENSMUSG00000100304	722
Gm28191	ENSMUSG00000100300	211
Gm28192	ENSMUSG00000100629	778
Gm28193	ENSMUSG00000100646	615
Gm28194	ENSMUSG00000101069	329
Gm28195	ENSMUSG00000101345	372
Gm28196	ENSMUSG00000100255	640
Gm28197	ENSMUSG00000099494	853
Gm28198	ENSMUSG00000101845	471
Gm28199	ENSMUSG00000100791	619
Gm28200	ENSMUSG00000101148	315
Gm28201	ENSMUSG00000101580	2166
Gm28202	ENSMUSG00000100054	735.666666666667
Gm28203	ENSMUSG00000100207	695
Gm28204	ENSMUSG00000100889	614
Gm28205	ENSMUSG00000099607	697
Gm28206	ENSMUSG00000100242	2169
Gm28207	ENSMUSG00000100167	852.666666666667
Gm28208	ENSMUSG00000100144	738.333333333333
Gm28209	ENSMUSG00000101224	775
Gm28210	ENSMUSG00000101601	166
Gm28211	ENSMUSG00000101359	315
Gm28212	ENSMUSG00000099967	356
Gm28213	ENSMUSG00000101382	615
Gm28214	ENSMUSG00000099683	420
Gm28215	ENSMUSG00000100836	346
Gm28216	ENSMUSG00000101719	174
Gm28217	ENSMUSG00000100896	648
Gm28218	ENSMUSG00000099824	965.5
Gm28219	ENSMUSG00000101347	696
Gm2822	ENSMUSG00000090358	2910
Gm28220	ENSMUSG00000101961	970
Gm28221	ENSMUSG00000101671	347
Gm28222	ENSMUSG00000099586	615
Gm28223	ENSMUSG00000099412	315
Gm28224	ENSMUSG00000100317	697
Gm28225	ENSMUSG00000100532	966.5
Gm28226	ENSMUSG00000101329	2169
Gm28227	ENSMUSG00000100705	696
Gm28228	ENSMUSG00000101084	632
Gm28229	ENSMUSG00000101335	2153
Gm28230	ENSMUSG00000100642	3527
Gm28231	ENSMUSG00000100782	2599
Gm28232	ENSMUSG00000100853	315
Gm28233	ENSMUSG00000101570	356
Gm28234	ENSMUSG00000100095	615
Gm28235	ENSMUSG00000101885	1120
Gm28236	ENSMUSG00000099654	853.333333333333
Gm28237	ENSMUSG00000100483	694.5
Gm28238	ENSMUSG00000100653	383
Gm28239	ENSMUSG00000100418	447
Gm28239	ENSMUSG00000110871	447
Gm2824	ENSMUSG00000097452	2268
Gm28240	ENSMUSG00000101332	2053
Gm28241	ENSMUSG00000099514	235
Gm28242	ENSMUSG00000100446	1492
Gm28243	ENSMUSG00000100873	615
Gm28244	ENSMUSG00000101692	356
Gm28245	ENSMUSG00000101929	849.666666666667
Gm28246	ENSMUSG00000101971	2167
Gm28247	ENSMUSG00000101839	696
Gm28248	ENSMUSG00000102010	615
Gm28249	ENSMUSG00000101743	849.666666666667
Gm28250	ENSMUSG00000101311	2168
Gm28251	ENSMUSG00000100803	695
Gm28252	ENSMUSG00000101539	969
Gm28253	ENSMUSG00000100165	663.5
Gm28254	ENSMUSG00000101569	2166
Gm28255	ENSMUSG00000099386	694
Gm28256	ENSMUSG00000101824	139
Gm28257	ENSMUSG00000101504	463
Gm28258	ENSMUSG00000101559	587
Gm28259	ENSMUSG00000099554	965
Gm28260	ENSMUSG00000099799	853
Gm28261	ENSMUSG00000101806	615
Gm28262	ENSMUSG00000099890	3004
Gm28263	ENSMUSG00000102033	400
Gm28264	ENSMUSG00000101632	398
Gm28265	ENSMUSG00000101588	2319
Gm28266	ENSMUSG00000101240	439
Gm28267	ENSMUSG00000100122	265
Gm28268	ENSMUSG00000101776	2528
Gm28269	ENSMUSG00000101818	559
Gm28270	ENSMUSG00000099904	109
Gm28271	ENSMUSG00000099468	351
Gm28272	ENSMUSG00000101038	696
Gm28273	ENSMUSG00000101757	695
Gm28274	ENSMUSG00000101190	738.333333333333
Gm28275	ENSMUSG00000099942	695
Gm28276	ENSMUSG00000101566	2166
Gm28277	ENSMUSG00000100620	885
Gm28278	ENSMUSG00000100693	968
Gm28279	ENSMUSG00000099638	962
Gm28280	ENSMUSG00000100953	529.5
Gm28281	ENSMUSG00000100884	187
Gm28282	ENSMUSG00000099484	186
Gm28283	ENSMUSG00000101231	178
Gm28284	ENSMUSG00000101317	967.5
Gm28286	ENSMUSG00000100502	586
Gm28287	ENSMUSG00000099971	546
Gm28288	ENSMUSG00000101817	214
Gm28289	ENSMUSG00000101014	315
Gm2829	ENSMUSG00000110776	499
Gm28290	ENSMUSG00000101368	614
Gm28291	ENSMUSG00000100227	851.666666666667
Gm28292	ENSMUSG00000099682	697
Gm28293	ENSMUSG00000099456	852
Gm28294	ENSMUSG00000101840	386
Gm28295	ENSMUSG00000100709	529.5
Gm28296	ENSMUSG00000100739	529.5
Gm28297	ENSMUSG00000101761	444.5
Gm28298	ENSMUSG00000101423	529.5
Gm28299	ENSMUSG00000101006	339
Gm2830	ENSMUSG00000086567	385
Gm28300	ENSMUSG00000099619	529.5
Gm28301	ENSMUSG00000099399	444.5
Gm28302	ENSMUSG00000102065	697
Gm28303	ENSMUSG00000100489	747
Gm28304	ENSMUSG00000101239	312
Gm28305	ENSMUSG00000101152	365
Gm28306	ENSMUSG00000101711	529
Gm28307	ENSMUSG00000101643	2694
Gm28308	ENSMUSG00000101298	752
Gm28309	ENSMUSG00000099521	623
Gm28310	ENSMUSG00000101207	962
Gm28311	ENSMUSG00000099408	966.5
Gm28312	ENSMUSG00000101811	174
Gm28313	ENSMUSG00000099613	397
Gm28314	ENSMUSG00000101557	345
Gm28315	ENSMUSG00000101222	2168
Gm28316	ENSMUSG00000100787	850
Gm28317	ENSMUSG00000099985	2166
Gm28318	ENSMUSG00000099916	853
Gm28319	ENSMUSG00000101242	226
Gm2832	ENSMUSG00000091110	1760
Gm28320	ENSMUSG00000099924	2273
Gm28321	ENSMUSG00000100816	2327
Gm28322	ENSMUSG00000100671	1475
Gm28323	ENSMUSG00000100313	2499
Gm28324	ENSMUSG00000101886	264
Gm28325	ENSMUSG00000101744	529.5
Gm28326	ENSMUSG00000101100	529.5
Gm28327	ENSMUSG00000099523	615
Gm28328	ENSMUSG00000101732	109
Gm28329	ENSMUSG00000101056	689
Gm28330	ENSMUSG00000099939	171
Gm28331	ENSMUSG00000100491	621
Gm28332	ENSMUSG00000099822	852
Gm28333	ENSMUSG00000101781	2168
Gm28334	ENSMUSG00000101271	315
Gm28335	ENSMUSG00000099504	696
Gm28336	ENSMUSG00000101377	166
Gm28337	ENSMUSG00000101709	666
Gm28338	ENSMUSG00000099814	850.333333333333
Gm28339	ENSMUSG00000100064	696
Gm28340	ENSMUSG00000100538	202
Gm28341	ENSMUSG00000101117	472
Gm28342	ENSMUSG00000101288	589
Gm28343	ENSMUSG00000101644	112
Gm28344	ENSMUSG00000099433	279
Gm28345	ENSMUSG00000100288	1139
Gm28346	ENSMUSG00000101989	2167
Gm28347	ENSMUSG00000101264	382
Gm28348	ENSMUSG00000099642	397
Gm28349	ENSMUSG00000099477	615
Gm28350	ENSMUSG00000100772	696
Gm28351	ENSMUSG00000099678	559
Gm28352	ENSMUSG00000099442	2167
Gm28353	ENSMUSG00000100052	570
Gm28354	ENSMUSG00000102056	678
Gm28355	ENSMUSG00000101723	356
Gm28356	ENSMUSG00000099684	892.5
Gm28357	ENSMUSG00000100984	622
Gm28358	ENSMUSG00000100703	429.5
Gm28359	ENSMUSG00000100527	1322
Gm28360	ENSMUSG00000100305	1491
Gm28361	ENSMUSG00000101573	474
Gm28362	ENSMUSG00000099615	2420
Gm28363	ENSMUSG00000100265	673
Gm28364	ENSMUSG00000101503	334
Gm28365	ENSMUSG00000099496	968
Gm28366	ENSMUSG00000100773	615
Gm28367	ENSMUSG00000100243	966.5
Gm28368	ENSMUSG00000099912	696
Gm28369	ENSMUSG00000100377	315
Gm28370	ENSMUSG00000099478	3375
Gm28371	ENSMUSG00000101124	695
Gm28372	ENSMUSG00000100963	1876
Gm28373	ENSMUSG00000096751	2724
Gm28374	ENSMUSG00000100621	728
Gm28375	ENSMUSG00000099401	430
Gm28376	ENSMUSG00000101640	176
Gm28377	ENSMUSG00000101020	720
Gm28379	ENSMUSG00000100130	1725
Gm28380	ENSMUSG00000101705	385
Gm28381	ENSMUSG00000101911	193
Gm28382	ENSMUSG00000100151	1669
Gm28383	ENSMUSG00000101375	139
Gm28384	ENSMUSG00000101974	463
Gm28385	ENSMUSG00000101506	292
Gm28386	ENSMUSG00000101849	1849
Gm28387	ENSMUSG00000102052	854
Gm28388	ENSMUSG00000099882	437
Gm28389	ENSMUSG00000101871	697
Gm28390	ENSMUSG00000101690	700
Gm28391	ENSMUSG00000101842	379
Gm28392	ENSMUSG00000101661	393
Gm28393	ENSMUSG00000101521	1498
Gm28394	ENSMUSG00000100961	1495
Gm28395	ENSMUSG00000100948	2168
Gm28396	ENSMUSG00000100806	379
Gm28397	ENSMUSG00000100453	699
Gm28398	ENSMUSG00000100262	166
Gm28399	ENSMUSG00000099965	318
Gm2840	ENSMUSG00000090468	411
Gm28400	ENSMUSG00000100858	380
Gm28401	ENSMUSG00000099449	578.5
Gm28402	ENSMUSG00000101651	373
Gm28403	ENSMUSG00000101214	2710
Gm28404	ENSMUSG00000100672	453
Gm28405	ENSMUSG00000100440	968
Gm28406	ENSMUSG00000099649	397
Gm28407	ENSMUSG00000100067	967
Gm28408	ENSMUSG00000099821	463
Gm28409	ENSMUSG00000100471	103
Gm28410	ENSMUSG00000099561	1450
Gm28411	ENSMUSG00000099811	402.5
Gm28412	ENSMUSG00000101145	177
Gm28413	ENSMUSG00000100641	291
Gm28414	ENSMUSG00000100082	294
Gm28415	ENSMUSG00000101714	452
Gm28416	ENSMUSG00000101116	292
Gm28417	ENSMUSG00000100280	974.666666666667
Gm28418	ENSMUSG00000100524	423
Gm28419	ENSMUSG00000101803	475
Gm28420	ENSMUSG00000101044	615
Gm28421	ENSMUSG00000100784	356
Gm28422	ENSMUSG00000099636	969
Gm28423	ENSMUSG00000099670	696
Gm28424	ENSMUSG00000101037	1319
Gm28425	ENSMUSG00000099785	529
Gm28426	ENSMUSG00000099897	527.5
Gm28427	ENSMUSG00000099628	2162
Gm28428	ENSMUSG00000100649	697
Gm28429	ENSMUSG00000101030	363
Gm28430	ENSMUSG00000099815	628
Gm28431	ENSMUSG00000101706	2166
Gm28432	ENSMUSG00000101627	968.5
Gm28433	ENSMUSG00000101421	315
Gm28434	ENSMUSG00000100704	500
Gm28435	ENSMUSG00000099721	108
Gm28436	ENSMUSG00000101619	698
Gm28437	ENSMUSG00000101111	783
Gm28438	ENSMUSG00000101939	345
Gm28439	ENSMUSG00000100131	876
Gm28440	ENSMUSG00000102110	968.5
Gm28441	ENSMUSG00000100830	1343
Gm28442	ENSMUSG00000099505	174
Gm28443	ENSMUSG00000101055	698
Gm28444	ENSMUSG00000101388	2137
Gm28445	ENSMUSG00000100161	1498
Gm28446	ENSMUSG00000100712	694
Gm28447	ENSMUSG00000101792	1603.5
Gm28448	ENSMUSG00000100395	428
Gm28449	ENSMUSG00000100965	506
Gm28450	ENSMUSG00000100630	638
Gm28451	ENSMUSG00000101035	2560
Gm28452	ENSMUSG00000099873	696
Gm28453	ENSMUSG00000101708	949.666666666667
Gm28454	ENSMUSG00000101920	847
Gm28455	ENSMUSG00000100490	1290
Gm28456	ENSMUSG00000101003	529.5
Gm28456	ENSMUSG00000102209	529.5
Gm28457	ENSMUSG00000099790	967.5
Gm28458	ENSMUSG00000100011	967
Gm28459	ENSMUSG00000100974	696
Gm28460	ENSMUSG00000100499	525.5
Gm28461	ENSMUSG00000101675	329
Gm28462	ENSMUSG00000102119	278
Gm28463	ENSMUSG00000099963	852
Gm28464	ENSMUSG00000100097	529.5
Gm28465	ENSMUSG00000101540	1472
Gm28466	ENSMUSG00000100770	659
Gm28467	ENSMUSG00000100040	318
Gm28468	ENSMUSG00000100263	615
Gm28469	ENSMUSG00000100034	2166
Gm28470	ENSMUSG00000102058	852.333333333333
Gm28471	ENSMUSG00000101052	615
Gm28472	ENSMUSG00000100407	968.5
Gm28473	ENSMUSG00000100946	696
Gm28474	ENSMUSG00000101851	315
Gm28475	ENSMUSG00000100531	967
Gm28476	ENSMUSG00000099483	696
Gm28477	ENSMUSG00000100027	406
Gm28478	ENSMUSG00000099363	183
Gm28480	ENSMUSG00000101336	453
Gm28481	ENSMUSG00000100008	315
Gm28482	ENSMUSG00000101134	452
Gm28483	ENSMUSG00000099738	696
Gm28484	ENSMUSG00000101988	312
Gm28485	ENSMUSG00000100537	968.5
Gm28486	ENSMUSG00000099855	529
Gm28487	ENSMUSG00000100928	845.333333333333
Gm28488	ENSMUSG00000099695	852
Gm28489	ENSMUSG00000100384	316
Gm28490	ENSMUSG00000094789	714
Gm28491	ENSMUSG00000100399	845.333333333333
Gm28492	ENSMUSG00000099361	1019
Gm28493	ENSMUSG00000099802	604
Gm28494	ENSMUSG00000101448	562
Gm28495	ENSMUSG00000102008	315
Gm28496	ENSMUSG00000101166	2431.5
Gm28497	ENSMUSG00000099804	3029
Gm28499	ENSMUSG00000101662	666
Gm28500	ENSMUSG00000101793	151
Gm28501	ENSMUSG00000099510	421
Gm28502	ENSMUSG00000099452	476
Gm28503	ENSMUSG00000101813	147
Gm28504	ENSMUSG00000099542	666
Gm28505	ENSMUSG00000100402	680
Gm28506	ENSMUSG00000100049	150
Gm28507	ENSMUSG00000100477	703
Gm28508	ENSMUSG00000101699	696
Gm28509	ENSMUSG00000099372	2170
Gm28510	ENSMUSG00000101396	928
Gm28511	ENSMUSG00000099664	450
Gm28512	ENSMUSG00000100183	762
Gm28513	ENSMUSG00000099568	613
Gm28514	ENSMUSG00000100387	450
Gm28515	ENSMUSG00000099812	2530
Gm28516	ENSMUSG00000101613	663
Gm28517	ENSMUSG00000101472	174
Gm28518	ENSMUSG00000100790	852
Gm28519	ENSMUSG00000101302	845.333333333333
Gm28520	ENSMUSG00000102125	845.333333333333
Gm28521	ENSMUSG00000099461	529.5
Gm28522	ENSMUSG00000101681	444.5
Gm28523	ENSMUSG00000100707	1588
Gm28526	ENSMUSG00000100168	419
Gm28527	ENSMUSG00000100160	297
Gm28528	ENSMUSG00000099635	857
Gm28529	ENSMUSG00000101320	528.5
Gm28530	ENSMUSG00000101452	577
Gm28531	ENSMUSG00000100330	696
Gm28532	ENSMUSG00000101943	572
Gm28533	ENSMUSG00000100724	958
Gm28534	ENSMUSG00000100877	676
Gm28535	ENSMUSG00000101172	885
Gm28536	ENSMUSG00000100927	1317
Gm28537	ENSMUSG00000099606	315
Gm28538	ENSMUSG00000100063	2166
Gm28539	ENSMUSG00000099908	2982
Gm2854	ENSMUSG00000114725	766
Gm28540	ENSMUSG00000099416	967.5
Gm28541	ENSMUSG00000099646	442
Gm28542	ENSMUSG00000099535	696
Gm28543	ENSMUSG00000099640	509
Gm28545	ENSMUSG00000100952	968.5
Gm28546	ENSMUSG00000101873	615
Gm28547	ENSMUSG00000099730	2167
Gm28548	ENSMUSG00000099599	409
Gm28549	ENSMUSG00000099462	966.5
Gm2855	ENSMUSG00000091847	456
Gm28550	ENSMUSG00000100716	525.5
Gm28551	ENSMUSG00000099913	3142
Gm28552	ENSMUSG00000099816	388
Gm28553	ENSMUSG00000100972	923
Gm28554	ENSMUSG00000101541	329
Gm28556	ENSMUSG00000099459	673
Gm28557	ENSMUSG00000100235	1338
Gm28558	ENSMUSG00000100956	696
Gm28559	ENSMUSG00000100904	139
Gm28560	ENSMUSG00000100942	315
Gm28561	ENSMUSG00000100333	2167
Gm28563	ENSMUSG00000106812	211
Gm28564	ENSMUSG00000099672	240
Gm28565	ENSMUSG00000099789	444.5
Gm28566	ENSMUSG00000099593	329
Gm28567	ENSMUSG00000100107	693
Gm28568	ENSMUSG00000100051	967.5
Gm28569	ENSMUSG00000101215	315
Gm28570	ENSMUSG00000099800	1495
Gm28571	ENSMUSG00000102026	2168
Gm28572	ENSMUSG00000100412	318
Gm28573	ENSMUSG00000101351	380
Gm28574	ENSMUSG00000101956	699
Gm28575	ENSMUSG00000100124	166
Gm28576	ENSMUSG00000100645	919
Gm28577	ENSMUSG00000093753	741
Gm28578	ENSMUSG00000100417	1077.72727272727
Gm28579	ENSMUSG00000100780	369
Gm28580	ENSMUSG00000101730	88
Gm28581	ENSMUSG00000101410	2177
Gm28583	ENSMUSG00000099781	2141
Gm28584	ENSMUSG00000100299	696
Gm28585	ENSMUSG00000101127	442
Gm28586	ENSMUSG00000100176	456
Gm28587	ENSMUSG00000101107	3005
Gm28588	ENSMUSG00000101036	796
Gm28589	ENSMUSG00000099783	615
Gm28590	ENSMUSG00000099960	1609
Gm28591	ENSMUSG00000102006	183
Gm28592	ENSMUSG00000100113	741
Gm28593	ENSMUSG00000101525	2170
Gm28594	ENSMUSG00000100808	661
Gm28595	ENSMUSG00000099723	437
Gm28596	ENSMUSG00000100797	696
Gm28597	ENSMUSG00000100091	666
Gm28598	ENSMUSG00000100874	615
Gm28599	ENSMUSG00000101689	694
Gm2860	ENSMUSG00000104725	707
Gm28600	ENSMUSG00000101285	966.5
Gm28603	ENSMUSG00000100048	696
Gm28604	ENSMUSG00000100325	329
Gm28606	ENSMUSG00000100544	968.5
Gm28607	ENSMUSG00000100675	339
Gm28608	ENSMUSG00000100260	615
Gm28609	ENSMUSG00000101102	463
Gm2861	ENSMUSG00000105850	666
Gm28610	ENSMUSG00000100685	406
Gm28611	ENSMUSG00000100547	696
Gm28612	ENSMUSG00000100809	416
Gm28613	ENSMUSG00000099962	1498
Gm28614	ENSMUSG00000101183	458
Gm28615	ENSMUSG00000101203	482
Gm28616	ENSMUSG00000100420	441
Gm28616	ENSMUSG00000111642	441
Gm28617	ENSMUSG00000100508	444.5
Gm28618	ENSMUSG00000100771	567
Gm28619	ENSMUSG00000101090	529.5
Gm2862	ENSMUSG00000089639	328
Gm28620	ENSMUSG00000102020	439
Gm28622	ENSMUSG00000101526	507
Gm28623	ENSMUSG00000099770	192
Gm28624	ENSMUSG00000100497	2131
Gm28625	ENSMUSG00000102064	205
Gm28626	ENSMUSG00000099644	520
Gm28627	ENSMUSG00000101853	453
Gm28628	ENSMUSG00000101114	264
Gm28629	ENSMUSG00000099445	263
Gm28630	ENSMUSG00000102120	498
Gm28631	ENSMUSG00000099382	334
Gm28632	ENSMUSG00000101491	968.5
Gm28633	ENSMUSG00000101080	1046.5
Gm28634	ENSMUSG00000100185	2613
Gm28635	ENSMUSG00000101645	4734
Gm28636	ENSMUSG00000100659	696
Gm28637	ENSMUSG00000094699	345
Gm28638	ENSMUSG00000100197	288
Gm28639	ENSMUSG00000100496	481
Gm28640	ENSMUSG00000099502	550
Gm28641	ENSMUSG00000099424	335
Gm28643	ENSMUSG00000100135	356
Gm28644	ENSMUSG00000100237	585
Gm28645	ENSMUSG00000100592	564
Gm28646	ENSMUSG00000100569	697
Gm28647	ENSMUSG00000101558	197
Gm28648	ENSMUSG00000101712	343
Gm28649	ENSMUSG00000100360	1581
Gm28650	ENSMUSG00000100230	411
Gm28651	ENSMUSG00000101086	1668.5
Gm28652	ENSMUSG00000101608	599
Gm28653	ENSMUSG00000099906	2898.5
Gm28654	ENSMUSG00000101123	379
Gm28655	ENSMUSG00000100919	692
Gm28656	ENSMUSG00000100368	174
Gm28657	ENSMUSG00000101276	687
Gm28658	ENSMUSG00000101884	615
Gm28659	ENSMUSG00000100648	759
Gm2866	ENSMUSG00000093891	481
Gm28660	ENSMUSG00000099947	253
Gm28661	ENSMUSG00000102070	681
Gm28662	ENSMUSG00000101467	695
Gm28663	ENSMUSG00000100849	967.5
Gm28664	ENSMUSG00000101115	457
Gm28665	ENSMUSG00000101352	670
Gm28666	ENSMUSG00000102003	274
Gm28667	ENSMUSG00000099657	2171
Gm28668	ENSMUSG00000101713	966.5
Gm28669	ENSMUSG00000100814	100
Gm28670	ENSMUSG00000099982	967.5
Gm28671	ENSMUSG00000100036	692
Gm28672	ENSMUSG00000100492	963.5
Gm28673	ENSMUSG00000101402	967.5
Gm28674	ENSMUSG00000100574	961.5
Gm28675	ENSMUSG00000102082	675
Gm28676	ENSMUSG00000100847	591
Gm28677	ENSMUSG00000100379	529.833333333333
Gm28678	ENSMUSG00000099547	696
Gm28679	ENSMUSG00000100914	968.5
Gm28680	ENSMUSG00000101868	480
Gm28681	ENSMUSG00000100206	2166
Gm28682	ENSMUSG00000100564	696
Gm28683	ENSMUSG00000099831	615
Gm28684	ENSMUSG00000100765	969
Gm28685	ENSMUSG00000100895	1101
Gm28686	ENSMUSG00000101827	609
Gm28687	ENSMUSG00000100609	965.5
Gm28688	ENSMUSG00000100383	268
Gm28689	ENSMUSG00000101592	174
Gm2869	ENSMUSG00000085173	2621
Gm28690	ENSMUSG00000100057	529.5
Gm28691	ENSMUSG00000101910	962
Gm28692	ENSMUSG00000100579	529
Gm28693	ENSMUSG00000101964	1484.5
Gm28694	ENSMUSG00000101768	722
Gm28695	ENSMUSG00000101070	697
Gm28696	ENSMUSG00000100286	2169
Gm28697	ENSMUSG00000101109	529.5
Gm28698	ENSMUSG00000101783	615
Gm28699	ENSMUSG00000099953	696
Gm28700	ENSMUSG00000101602	579
Gm28701	ENSMUSG00000100149	1010
Gm28702	ENSMUSG00000101785	253
Gm28703	ENSMUSG00000099512	1159
Gm28704	ENSMUSG00000100823	2169
Gm28705	ENSMUSG00000102032	315
Gm28706	ENSMUSG00000102063	355
Gm28707	ENSMUSG00000100071	558
Gm28709	ENSMUSG00000100578	456
Gm2871	ENSMUSG00000096614	1204
Gm28710	ENSMUSG00000099854	489
Gm28710	ENSMUSG00000109903	2987
Gm28716	ENSMUSG00000100746	696
Gm28717	ENSMUSG00000099675	315
Gm28718	ENSMUSG00000101770	2168
Gm28719	ENSMUSG00000100174	1757
Gm28720	ENSMUSG00000101210	3156
Gm28721	ENSMUSG00000101951	918
Gm28722	ENSMUSG00000101997	1036
Gm28723	ENSMUSG00000101028	1001
Gm28724	ENSMUSG00000101909	625
Gm28724	ENSMUSG00000103890	295
Gm28725	ENSMUSG00000100859	529.5
Gm28726	ENSMUSG00000100938	967
Gm28728	ENSMUSG00000099819	405
Gm28729	ENSMUSG00000099564	1964
Gm28730	ENSMUSG00000101603	578.666666666667
Gm28731	ENSMUSG00000101555	1569
Gm28732	ENSMUSG00000099506	2167
Gm28733	ENSMUSG00000100584	852
Gm28734	ENSMUSG00000099725	696
Gm28735	ENSMUSG00000102022	853
Gm28736	ENSMUSG00000099745	615
Gm28737	ENSMUSG00000099637	315
Gm28738	ENSMUSG00000099565	696
Gm28739	ENSMUSG00000100125	696
Gm28740	ENSMUSG00000099698	215
Gm28741	ENSMUSG00000101962	965.5
Gm28742	ENSMUSG00000100598	615
Gm28743	ENSMUSG00000100879	2168
Gm28744	ENSMUSG00000100670	340
Gm28745	ENSMUSG00000100138	305
Gm28746	ENSMUSG00000101843	380
Gm28747	ENSMUSG00000101546	571
Gm28749	ENSMUSG00000101202	562.222222222222
Gm2875	ENSMUSG00000110073	360
Gm28750	ENSMUSG00000101463	658
Gm28751	ENSMUSG00000099409	696
Gm28752	ENSMUSG00000099522	315
Gm28753	ENSMUSG00000100023	967.5
Gm28754	ENSMUSG00000100423	962
Gm28755	ENSMUSG00000102001	199
Gm28756	ENSMUSG00000109887	1613.66666666667
Gm28757	ENSMUSG00000100449	696
Gm28758	ENSMUSG00000101405	2167
Gm28759	ENSMUSG00000101068	315
Gm28760	ENSMUSG00000100096	608.5
Gm28761	ENSMUSG00000099426	529.5
Gm28762	ENSMUSG00000100957	845.333333333333
Gm28763	ENSMUSG00000099756	166
Gm28764	ENSMUSG00000101745	852
Gm28765	ENSMUSG00000101728	444.5
Gm28766	ENSMUSG00000102115	234
Gm28767	ENSMUSG00000099766	114
Gm28768	ENSMUSG00000101805	378
Gm28769	ENSMUSG00000101380	615
Gm2877	ENSMUSG00000096450	1204
Gm28770	ENSMUSG00000100845	693
Gm28771	ENSMUSG00000099807	968
Gm28772	ENSMUSG00000101435	2165
Gm28773	ENSMUSG00000100883	696
Gm28774	ENSMUSG00000101050	967.5
Gm28775	ENSMUSG00000099793	2167
Gm28776	ENSMUSG00000099351	615
Gm28777	ENSMUSG00000100763	535
Gm28778	ENSMUSG00000100679	785
Gm28779	ENSMUSG00000100267	323
Gm2878	ENSMUSG00000091016	486
Gm28780	ENSMUSG00000101260	615
Gm28781	ENSMUSG00000099661	696
Gm28782	ENSMUSG00000100269	414
Gm28783	ENSMUSG00000100110	359
Gm28784	ENSMUSG00000099899	1011
Gm28785	ENSMUSG00000100272	379
Gm28786	ENSMUSG00000100719	172
Gm28787	ENSMUSG00000099499	696
Gm28788	ENSMUSG00000101213	375
Gm28789	ENSMUSG00000100140	968.5
Gm28790	ENSMUSG00000102087	615
Gm28791	ENSMUSG00000100394	1779
Gm28792	ENSMUSG00000099868	419
Gm28793	ENSMUSG00000100209	413
Gm28794	ENSMUSG00000101027	136
Gm28795	ENSMUSG00000101442	695
Gm28796	ENSMUSG00000099828	696
Gm28797	ENSMUSG00000100587	315
Gm28798	ENSMUSG00000101484	2161
Gm28799	ENSMUSG00000101753	1498
Gm28800	ENSMUSG00000099760	2243
Gm28801	ENSMUSG00000100088	449
Gm28802	ENSMUSG00000099719	944
Gm28803	ENSMUSG00000101046	764
Gm28806	ENSMUSG00000100674	528
Gm28807	ENSMUSG00000100650	471
Gm28808	ENSMUSG00000100159	313
Gm28809	ENSMUSG00000101191	581.5
Gm28810	ENSMUSG00000100651	166
Gm28811	ENSMUSG00000101284	442
Gm28812	ENSMUSG00000100316	696
Gm28813	ENSMUSG00000101804	966.5
Gm28814	ENSMUSG00000100741	696
Gm28815	ENSMUSG00000102071	615
Gm28816	ENSMUSG00000100328	969
Gm28817	ENSMUSG00000101321	830
Gm28818	ENSMUSG00000101211	1613
Gm28819	ENSMUSG00000101106	582.375
Gm28820	ENSMUSG00000101879	967.5
Gm28821	ENSMUSG00000101062	610
Gm28822	ENSMUSG00000099503	778
Gm28823	ENSMUSG00000102061	2167
Gm28824	ENSMUSG00000100971	2167
Gm28825	ENSMUSG00000101921	238
Gm28826	ENSMUSG00000101447	488
Gm28827	ENSMUSG00000099925	923
Gm28828	ENSMUSG00000101582	696
Gm28829	ENSMUSG00000101772	615
Gm28830	ENSMUSG00000100866	213
Gm28831	ENSMUSG00000101273	315
Gm28832	ENSMUSG00000101508	965.5
Gm28833	ENSMUSG00000099652	559
Gm28834	ENSMUSG00000101536	444.5
Gm28835	ENSMUSG00000101326	604.333333333333
Gm28836	ENSMUSG00000099343	633
Gm28837	ENSMUSG00000099914	696
Gm28838	ENSMUSG00000099369	315
Gm28839	ENSMUSG00000101893	2171
Gm28840	ENSMUSG00000101786	495.333333333333
Gm28841	ENSMUSG00000099806	695
Gm28842	ENSMUSG00000099704	968.5
Gm28843	ENSMUSG00000101383	678
Gm28844	ENSMUSG00000101374	429
Gm28845	ENSMUSG00000100846	733
Gm28846	ENSMUSG00000101977	368
Gm28847	ENSMUSG00000100752	700
Gm28848	ENSMUSG00000100463	168
Gm28849	ENSMUSG00000101737	174
Gm28850	ENSMUSG00000100900	529.5
Gm28851	ENSMUSG00000099885	329
Gm28851	ENSMUSG00000100256	329
Gm28852	ENSMUSG00000101809	2160
Gm28853	ENSMUSG00000101513	738.333333333333
Gm28854	ENSMUSG00000099573	696
Gm28855	ENSMUSG00000099841	315
Gm28856	ENSMUSG00000100106	2828
Gm28857	ENSMUSG00000099556	425
Gm28858	ENSMUSG00000102104	166
Gm28859	ENSMUSG00000100353	616
Gm28860	ENSMUSG00000100676	313
Gm28861	ENSMUSG00000101184	315
Gm28862	ENSMUSG00000100657	163
Gm28863	ENSMUSG00000099803	431
Gm28864	ENSMUSG00000100998	644
Gm28865	ENSMUSG00000100936	723
Gm28866	ENSMUSG00000100930	2167
Gm28867	ENSMUSG00000099936	2166
Gm28870	ENSMUSG00000100338	880
